No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture speciale,Surface terrain,Type de voie_AV,Type de voie_BD,Type de voie_CHE,Type de voie_CITE,Type de voie_FG,Type de voie_GR,Type de voie_PL,Type de voie_QUAI,Type de voie_RTE,Type de voie_RUE,Type de voie_SQ,Type de voie_VOIE,Type local_Dépendance,Type local_Local industriel. commercial ou assimilé,Type local_Maison,Nature culture_AG,Nature culture_BT,Nature culture_Inconnu,Nature culture_J,Nature culture_L,Nature culture_P,Nature culture_S,Nature culture_T,Nature culture_VE,Nature culture_VI
1,7/5/24,Vente,"52000,00",7.0,,420,BERSOT,25000,BESANCON,25,56,,AC,65,,30.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,7/5/24,Vente,"52000,00",7.0,,420,BERSOT,25000,BESANCON,25,56,,AC,65,,21.0,,,,,,,,,,1,2.0,,-0.09837961025439851,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,7/5/24,Vente,"52000,00",7.0,,420,BERSOT,25000,BESANCON,25,56,,AC,65,,32.0,,,,,,,,,,1,2.0,,-0.10560772552948294,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,7/5/24,Vente,"52000,00",7.0,,420,BERSOT,25000,BESANCON,25,56,,AC,65,,21.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,6/5/24,Vente,"107200,00",8.0,,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,539.0,,549.0,"57,13",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,6/5/24,Vente,"107200,00",8.0,,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,539.0,,549.0,"57,13",,,,,,,2,2.0,,0.08232327162271234,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,4/5/24,Vente,"94960,00",4.0,,1400,DE LA CONVENTION,25000,BESANCON,25,56,,AM,45,,33.0,"34,79",,,,,,,,,1,2.0,,-0.015256284590927515,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,4/5/24,Vente,"13000,00",24.0,,4720,DES SAULNIERS,25000,BESANCON,25,56,,EZ,146,,2.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,7/5/24,Vente,"103000,00",14.0,,230,DES ARTISANS,25000,BESANCON,25,56,,HW,330,,5.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,7/5/24,Vente,"103000,00",12.0,,230,DES ARTISANS,25000,BESANCON,25,56,,HW,330,,53.0,,74.0,"86,31",,,,,,,2,2.0,,0.15460442437355668,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,7/5/24,Vente,"103000,00",12.0,,230,DES ARTISANS,25000,BESANCON,25,56,,HW,330,,53.0,,74.0,"86,31",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,7/5/24,Vente,"96150,00",31.0,,5095,VEIL PICARD,25000,BESANCON,25,56,,AX,190,,70.0,"39,87",,,,,,,,,1,2.0,,-0.015256284590927515,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,10/5/24,Vente,"120000,00",3.0,,4769,SOPHIE TREBUCHET,25000,BESANCON,25,56,,CO,198,,258.0,"59,88",,,,,,,,,1,2.0,,0.06063892579745904,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,10/5/24,Vente,"120000,00",1.0,,4769,SOPHIE TREBUCHET,25000,BESANCON,25,56,,CO,198,,89.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,10/5/24,Vente,"120000,00",1.0,,4769,SOPHIE TREBUCHET,25000,BESANCON,25,56,,CO,198,,400.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,17/05/2024,Vente,"170000,00",30.0,,3180,LOUIS PERGAUD,25000,BESANCON,25,56,,HY,172,,,,,,,,,,,,0,1.0,,0.10039355981042343,2.4713363653164877,,-0.6287199806962226,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,17/05/2024,Vente,"170000,00",30.0,,3180,LOUIS PERGAUD,25000,BESANCON,25,56,,HY,172,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.6287199806962226,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,15/05/2024,Vente,"130000,00",56.0,,2440,GRANDE RUE,25000,BESANCON,25,56,,AB,24,,202.0,"48,81",,,,,,,,,1,2.0,,0.020884291784494656,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/05/2024,Vente,"10500,00",28.0,C,670,CARNOT,25000,BESANCON,25,56,,CV,13,,9.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,29/04/2024,Vente,"131000,00",31.0,,2130,FRANCIS CLERC,25000,BESANCON,25,56,,BK,75,,28.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,29/04/2024,Vente,"131000,00",31.0,,2130,FRANCIS CLERC,25000,BESANCON,25,56,,BK,75,,48.0,,59.0,"48,48",,,,,,,2,2.0,,0.013656176509410221,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,29/04/2024,Vente,"131000,00",31.0,,2130,FRANCIS CLERC,25000,BESANCON,25,56,,BK,75,,48.0,,59.0,"48,48",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,16/05/2024,Vente,"150000,00",20.0,,1346,DE LA COMBE MACON,25000,BESANCON,25,56,,PT,200,,,,,,,,,,,,0,1.0,,0.5557648221407429,2.4713363653164877,,-0.07214774099774494,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,16/05/2024,Vente,"150000,00",,,1346,DE LA COMBE MACON,25000,BESANCON,25,56,,PT,205,,,,,,,,,,,,0,,,0.0006235630426947613,,,-0.9263970354502107,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,17/05/2024,Vente,"96000,00",3.0,,2570,GRENOT,25000,BESANCON,25,56,,BK,204,,29.0,,65.0,"33,46",,,,,,,2,2.0,,-0.04055468805372304,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/05/2024,Vente,"96000,00",3.0,,2570,GRENOT,25000,BESANCON,25,56,,BK,204,,29.0,,65.0,"33,46",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,17/05/2024,Vente,"96000,00",3.0,,2570,GRENOT,25000,BESANCON,25,56,,BK,204,,98.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente en l'état futur d'achèvement,"219000,00",3.0,A,80,ALEXIS CHOPARD,25000,BESANCON,25,56,,CV,521,,388.0,,,,,,,,,,1,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente en l'état futur d'achèvement,"219000,00",3.0,A,80,ALEXIS CHOPARD,25000,BESANCON,25,56,,CV,521,,426.0,"53,00",,,,,,,,,1,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente en l'état futur d'achèvement,"219000,00",3.0,A,80,ALEXIS CHOPARD,25000,BESANCON,25,56,,CV,521,,327.0,,,,,,,,,,1,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente,"27750,00",28.0,,4430,DE LA REPUBLIQUE,25000,BESANCON,25,56,,AH,96,,83.0,,,,,,,,,,1,4.0,,-0.12729207135473625,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente,"27750,00",28.0,,4430,DE LA REPUBLIQUE,25000,BESANCON,25,56,,AH,96,,82.0,,,,,,,,,,1,4.0,,-0.12729207135473625,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,6/5/24,Vente,"125000,00",10.0,,3230,DE LA MADELEINE,25000,BESANCON,25,56,,AZ,75,,20.0,,28.0,"52,61",,,,,,,2,2.0,,-0.033326572778638604,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,6/5/24,Vente,"125000,00",10.0,,3230,DE LA MADELEINE,25000,BESANCON,25,56,,AZ,75,,20.0,,28.0,"52,61",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,6/5/24,Vente,"125000,00",10.0,,3230,DE LA MADELEINE,25000,BESANCON,25,56,,AZ,75,,28.0,"52,61",,,,,,,,,1,2.0,,-0.09476555261685629,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,19/04/2024,Vente,"69000,00",7.0,,420,BERSOT,25000,BESANCON,25,56,,AC,65,,23.0,,24.0,,25.0,,26.0,,,,4,2.0,,-0.10560772552948294,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,19/04/2024,Vente,"69000,00",7.0,,420,BERSOT,25000,BESANCON,25,56,,AC,65,,23.0,,24.0,,25.0,,26.0,,,,4,2.0,,-0.10199366789194073,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,22/05/2024,Vente,"272000,00",,,3290,DE MARCHAUX,25000,BESANCON,25,56,,RT,37,,,,,,,,,,,,0,,,0.0006235630426947613,,,-0.6989466098107198,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,14/05/2024,Vente,"175000,00",2.0,B,1320,DU CLOS SAINT AMOUR,25000,BESANCON,25,56,,AH,61,,10.0,,3.0,,4.0,,9.0,,,,4,4.0,,-0.08392337970422964,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,14/05/2024,Vente,"175000,00",2.0,,1320,DU CLOS SAINT AMOUR,25000,BESANCON,25,56,,AH,64,,19.0,,8.0,,9.0,,,,,,3,4.0,,-0.06585309151651855,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,14/05/2024,Vente,"14200,00",,,B083,LES CHEVANNEY,25000,BESANCON,25,56,,IM,42,,,,,,,,,,,,0,,,0.0006235630426947613,,,0.7600902219412217,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,2/5/24,Vente,"528309,60",,,B171,LA GRANGE FERET,25000,BESANCON,25,56,,HS,452,,,,,,,,,,,,0,,,0.0006235630426947613,,,7.0123565304184705,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,15/05/2024,Vente,"232900,00",20.0,,4040,PIERRE SEMARD,25000,BESANCON,25,56,,BP,369,,,,,,,,,,,,0,1.0,,0.16906065492372555,2.4713363653164877,,-0.24928655174923783,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,24/05/2024,Vente,"150000,00",10.0,,5120,DE VERDUN,25000,BESANCON,25,56,,BR,35,,,,,,,,,,,,0,1.0,,0.16544659728618333,1.2246786043706395,POTAG,-0.14237437011224213,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,24/05/2024,Vente,"150000,00",10.0,,5120,DE VERDUN,25000,BESANCON,25,56,,BR,35,,,,,,,,,,,,0,1.0,,0.16544659728618333,1.2246786043706395,,-0.6371052498442223,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,10/5/24,Vente,"70000,00",14.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CW,274,,420.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,10/5/24,Vente,"70000,00",14.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CW,274,,426.0,"22,15",,,,,,,,,1,2.0,,-0.09115149497931407,-0.021979156575208856,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,30/05/2024,Vente,"62000,00",5.0,,1130,DU CHASNOT,25000,BESANCON,25,56,,BH,231,,20.0,,4.0,"15,58",,,,,,,2,2.0,,-0.10560772552948294,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,30/05/2024,Vente,"62000,00",5.0,,1130,DU CHASNOT,25000,BESANCON,25,56,,BH,231,,20.0,,4.0,"15,58",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,29/05/2024,Vente,"27500,00",12.0,,3230,DE LA MADELEINE,25000,BESANCON,25,56,,AZ,74,,123.0,,124.0,,,,,,,,2,4.0,,0.3678338249885475,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,29/05/2024,Vente,"12000,00",23.0,,3670,DE L OBSERVATOIRE,25000,BESANCON,25,56,,HM,36,,71.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,27/05/2024,Vente,"293000,00",6.0,B,3380,MATHEY DORET,25000,BESANCON,25,56,,CT,171,,,,,,,,,,,,0,1.0,,0.17267471256126776,2.4713363653164877,,-0.47149618417122896,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,21/05/2024,Vente,"89850,00",20.0,,2123,DE FRANCHE COMTE,25000,BESANCON,25,56,,EO,28,,38.0,"87,36",67.0,,,,,,,,2,2.0,,0.16544659728618333,2.4713363653164877,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,21/05/2024,Vente,"89850,00",20.0,,2123,DE FRANCHE COMTE,25000,BESANCON,25,56,,EO,28,,38.0,"87,36",67.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,24/05/2024,Vente,"100000,00",23.0,,3670,DE L OBSERVATOIRE,25000,BESANCON,25,56,,HM,36,,125.0,"45,16",47.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,24/05/2024,Vente,"100000,00",23.0,,3670,DE L OBSERVATOIRE,25000,BESANCON,25,56,,HM,36,,125.0,"45,16",47.0,,,,,,,,2,2.0,,0.00281400359678357,0.6013497238977152,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,24/05/2024,Vente,"100000,00",23.0,,3670,DE L OBSERVATOIRE,25000,BESANCON,25,56,,HM,36,,125.0,"45,16",47.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,29/05/2024,Vente,"22750,00",25.0,A,4280,PROUDHON,25000,BESANCON,25,56,,AE,128,,23.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,3/5/24,Vente,"210000,00",17.0,,105,ALPHONSE DELACROIX,25000,BESANCON,25,56,,HX,150,,,,,,,,,,,,0,4.0,,0.38229005553871637,-0.645308037048133,,-0.47044802552772896,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,27/05/2024,Vente,"40525,00",20.0,,5020,DE LA VAITE,25000,BESANCON,25,56,,CL,269,,21.0,,,,,,,,,,1,2.0,,-0.08392337970422964,-0.021979156575208856,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,7/5/24,Vente,"800,00",129.0,,1620,DE DOLE,25000,BESANCON,25,56,,EH,218,,4.0,,,,,,,,,,1,4.0,,1.2858044649242706,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,16/05/2024,Vente,"24000,00",13.0,H,3580,DE LA MOUILLERE,25000,BESANCON,25,56,,CW,249,,147.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,17/05/2024,Vente,"40000,00",2.0,,4038,PIERRE RUBENS,25000,BESANCON,25,56,,EK,84,,43.0,"25,72",,,,,,,,,1,2.0,,-0.06946714915406077,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/05/2024,Vente,"40000,00",2.0,,4038,PIERRE RUBENS,25000,BESANCON,25,56,,EK,84,,34.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,27/05/2024,Vente,"238750,00",11.0,,5010,DU TUNNEL,25000,BESANCON,25,56,,BI,15,,20.0,,64.0,"101,98",,,,,,,2,2.0,,0.20881528893668994,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,27/05/2024,Vente,"238750,00",11.0,,5010,DU TUNNEL,25000,BESANCON,25,56,,BI,15,,11.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,27/05/2024,Vente,"238750,00",11.0,,5010,DU TUNNEL,25000,BESANCON,25,56,,BI,15,,20.0,,64.0,"101,98",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,21/05/2024,Vente,"77200,00",23.0,B,2860,JEAN WYRSCH,25000,BESANCON,25,56,,BK,50,,127.0,,180.0,"66,02",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,21/05/2024,Vente,"77200,00",23.0,B,2860,JEAN WYRSCH,25000,BESANCON,25,56,,BK,50,,127.0,,180.0,"66,02",,,,,,,2,2.0,,0.07870921398517013,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,4/3/24,Vente,"210000,00",41.0,,450,BOISSY D ANGLAS,25000,BESANCON,25,56,,CO,196,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.20421573007873967,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,4/3/24,Vente,"210000,00",41.0,,450,BOISSY D ANGLAS,25000,BESANCON,25,56,,CO,196,,,,,,,,,,,,0,1.0,,0.20520123129914772,3.094665245789412,,-0.20421573007873967,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,4/3/24,Vente,"210000,00",41.0,,450,BOISSY D ANGLAS,25000,BESANCON,25,56,,CO,196,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.20421573007873967,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,31/05/2024,Vente,"77000,00",11.0,B,4960,DE TREY,25000,BESANCON,25,56,,BI,282,,,,,,,,,,,,0,1.0,,0.2630261534998232,1.8480074848435637,,-0.5511562410772257,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,31/05/2024,Vente,"77000,00",11.0,B,4960,DE TREY,25000,BESANCON,25,56,,BI,282,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.5511562410772257,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,31/05/2024,Vente,"77000,00",11.0,,4960,DE TREY,25000,BESANCON,25,56,,BI,285,,,,,,,,,,,,0,,,0.0006235630426947613,,,-0.94211941510271,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,28/05/2024,Vente,"78000,00",3.0,,505,DE BOURGOGNE,25000,BESANCON,25,56,,EO,25,,115.0,"83,65",47.0,,,,,,,,2,2.0,,0.14737630909847224,1.8480074848435637,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"78000,00",3.0,,505,DE BOURGOGNE,25000,BESANCON,25,56,,EO,25,,115.0,"83,65",47.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,24/05/2024,Vente,"119250,00",102.0,,1470,DES CRAS,25000,BESANCON,25,56,,BR,332,,48.0,,62.0,"50,37",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,24/05/2024,Vente,"119250,00",102.0,,1470,DES CRAS,25000,BESANCON,25,56,,BR,332,,48.0,,62.0,"50,37",,,,,,,2,2.0,,0.024498349422036873,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,29/05/2024,Vente,"100000,00",20.0,,50,ALBERT METIN,25000,BESANCON,25,56,,HX,106,,127.0,"70,55",179.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,29/05/2024,Vente,"100000,00",20.0,,50,ALBERT METIN,25000,BESANCON,25,56,,HX,106,,127.0,"70,55",179.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,29/05/2024,Vente,"100000,00",20.0,,50,ALBERT METIN,25000,BESANCON,25,56,,HX,106,,127.0,"70,55",179.0,,,,,,,,2,2.0,,0.08232327162271234,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,29/05/2024,Vente,"124000,00",2.0,H,4255,PROFESSEUR GEORGE,25000,BESANCON,25,56,,BS,120,,386.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,29/05/2024,Vente,"124000,00",2.0,D,4255,PROFESSEUR GEORGE,25000,BESANCON,25,56,,BS,120,,73.0,,93.0,"65,07",,,,,,,2,2.0,,0.07148109871008569,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
