No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
1,7/3/24,Vente,"95000,00",113,,GR,2440,GRANDE RUE,25000,BESANCON,25,56,,AC,98,,1,,101,,5,"61,04",,,,,3,4,Local industriel. commercial ou assimilé,,68,0,,,
1,5/3/24,Vente,"21000,00",26,,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BI,77,,67,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,5/3/24,Vente,"21000,00",36,,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BI,269,,30,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,5/3/24,Vente,"21000,00",36,,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BI,269,,31,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,6/3/24,Vente en l'état futur d'achèvement,"12500,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2059,,,,,,,,,,1,,,,,,,,
1,6/3/24,Vente en l'état futur d'achèvement,"12500,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2076,,,,,,,,,,1,,,,,,,,
1,6/3/24,Vente en l'état futur d'achèvement,"15000,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2114,,,,,,,,,,1,,,,,,,,
1,6/3/24,Vente en l'état futur d'achèvement,"15000,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2106,,,,,,,,,,1,,,,,,,,
1,6/3/24,Vente en l'état futur d'achèvement,"12500,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2092,,,,,,,,,,1,,,,,,,,
1,22/02/2024,Vente,"19000,00",3,A,RUE,4360,DE LA RAYE,25000,BESANCON,25,56,,AK,121,,16,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,4/3/24,Vente,"10500,00",8,,RUE,4305,DES 4 VENTS,25000,BESANCON,25,56,,BN,89,,91,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,1/3/24,Vente,"176970,00",2,C,RUE,3460,MIDOL,25000,BESANCON,25,56,,HW,474,,107,,177,,37,,,,,,3,3,Dépendance,,0,0,,,
1,1/3/24,Vente,"176970,00",2,C,RUE,3460,MIDOL,25000,BESANCON,25,56,,HW,474,,107,,177,,37,,,,,,3,3,Dépendance,,0,0,,,
1,1/3/24,Vente,"176970,00",2,C,RUE,3460,MIDOL,25000,BESANCON,25,56,,HW,474,,107,,177,,37,,,,,,3,2,Appartement,,87,5,,,
1,1/3/24,Vente,"176970,00",2,,RUE,3460,MIDOL,25000,BESANCON,25,56,,HW,474,,211,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,1/3/24,Vente,"176970,00",2,C,RUE,3460,MIDOL,25000,BESANCON,25,56,,HW,474,,107,,177,,37,,,,,,3,3,Dépendance,,0,0,,,
1,16/02/2024,Vente,"340000,00",19,B,RUE,2170,FREDERIC CHOPIN,25000,BESANCON,25,56,,BW,63,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,562,0,S,,1500
1,5/3/24,Vente,"24000,00",4,,RUE,5180,VICTOR DELAVELLE,25000,BESANCON,25,56,,CW,293,,145,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,12,0,,,
1,12/3/24,Vente,"175000,00",32,,RUE,3630,NARCISSE LANCHY,25000,BESANCON,25,56,,BS,6,,22,,59,"92,54",,,,,,,2,2,Appartement,,83,4,,,
1,12/3/24,Vente,"175000,00",32,,RUE,3630,NARCISSE LANCHY,25000,BESANCON,25,56,,BS,6,,95,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,12/3/24,Vente,"175000,00",32,,RUE,3630,NARCISSE LANCHY,25000,BESANCON,25,56,,BS,6,,22,,59,"92,54",,,,,,,2,3,Dépendance,,0,0,,,
1,28/02/2024,Vente,"129000,00",14,,ALL,580,DES BRUYERES,25000,BESANCON,25,56,,BN,361,,443,"91,28",465,,,,,,,,2,2,Appartement,,90,5,,,
1,28/02/2024,Vente,"129000,00",14,,ALL,580,DES BRUYERES,25000,BESANCON,25,56,,BN,361,,443,"91,28",465,,,,,,,,2,3,Dépendance,,0,0,,,
1,28/02/2024,Vente,"129000,00",14,,ALL,580,DES BRUYERES,25000,BESANCON,25,56,,BN,361,,815,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,11/3/24,Vente,"195500,00",7,,AV,960,DE CHARDONNET,25000,BESANCON,25,56,,CY,47,,26,"75,25",6,,,,,,,,2,2,Appartement,,80,3,,,
1,11/3/24,Vente,"195500,00",7,,AV,960,DE CHARDONNET,25000,BESANCON,25,56,,CY,47,,34,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,11/3/24,Vente,"195500,00",7,,AV,960,DE CHARDONNET,25000,BESANCON,25,56,,CY,47,,26,"75,25",6,,,,,,,,2,3,Dépendance,,0,0,,,
2,4/3/24,Vente,,,,,B277,LES TILLEROYES,25000,BESANCON,25,56,,MZ,1,,,,,,,,,,,,0,,,,,,P,,1623
2,4/3/24,Vente,,,,,B277,LES TILLEROYES,25000,BESANCON,25,56,,MZ,2,,,,,,,,,,,,0,,,,,,S,,2383
2,4/3/24,Vente,,,,CHE,765,DE LA CHAILLE,25000,BESANCON,25,56,,MZ,28,,,,,,,,,,,,0,,,,,,S,,731
2,4/3/24,Vente,,12,,CHE,765,DE LA CHAILLE,25000,BESANCON,25,56,,MZ,199,,,,,,,,,,,,0,2,Appartement,,90,4,,,
2,4/3/24,Vente,,12,,CHE,765,DE LA CHAILLE,25000,BESANCON,25,56,,MZ,199,,,,,,,,,,,,0,2,Appartement,,54,2,,,
2,4/3/24,Vente,,12,,CHE,765,DE LA CHAILLE,25000,BESANCON,25,56,,MZ,199,,,,,,,,,,,,0,2,Appartement,,116,6,,,
2,4/3/24,Vente,,12,,CHE,765,DE LA CHAILLE,25000,BESANCON,25,56,,MZ,199,,,,,,,,,,,,0,2,Appartement,,95,4,,,
2,4/3/24,Vente,,12,,CHE,765,DE LA CHAILLE,25000,BESANCON,25,56,,MZ,199,,,,,,,,,,,,0,2,Appartement,,78,4,,,
2,4/3/24,Vente,,12,,CHE,765,DE LA CHAILLE,25000,BESANCON,25,56,,MZ,199,,,,,,,,,,,,0,2,Appartement,,112,4,,,
2,4/3/24,Vente,,12,,CHE,765,DE LA CHAILLE,25000,BESANCON,25,56,,MZ,199,,,,,,,,,,,,0,2,Appartement,,96,4,,,
2,4/3/24,Vente,,12,,CHE,765,DE LA CHAILLE,25000,BESANCON,25,56,,MZ,199,,,,,,,,,,,,0,2,Appartement,,126,6,,,
1,8/3/24,Vente,"121500,00",22,,RUE,4960,DE TREY,25000,BESANCON,25,56,,BI,166,,448,"67,89",449,,57,,,,,,3,3,Dépendance,,0,0,,,
1,8/3/24,Vente,"121500,00",22,,RUE,4960,DE TREY,25000,BESANCON,25,56,,BI,166,,831,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,8/3/24,Vente,"121500,00",22,,RUE,4960,DE TREY,25000,BESANCON,25,56,,BI,166,,448,"67,89",449,,57,,,,,,3,2,Appartement,,68,3,,,
1,8/3/24,Vente,"121500,00",22,,RUE,4960,DE TREY,25000,BESANCON,25,56,,BI,166,,448,"67,89",449,,57,,,,,,3,3,Dépendance,,0,0,,,
1,16/02/2024,Vente,"75000,00",33,B,RUE,420,BERSOT,25000,BESANCON,25,56,,AC,160,,11,,15,"33,84",,,,,,,2,3,Dépendance,,0,0,,,
1,16/02/2024,Vente,"75000,00",33,B,RUE,420,BERSOT,25000,BESANCON,25,56,,AC,160,,11,,15,"33,84",,,,,,,2,2,Appartement,,32,1,,,
1,16/02/2024,Vente,"70000,00",14,,CHE,2920,DES JOURNAUX,25000,BESANCON,25,56,,DR,36,,22,,50,"61,27",,,,,,,2,3,Dépendance,,0,0,,,
1,16/02/2024,Vente,"70000,00",14,,CHE,2920,DES JOURNAUX,25000,BESANCON,25,56,,DR,36,,22,,50,"61,27",,,,,,,2,2,Appartement,,60,4,,,
1,12/2/24,Vente,"77000,00",43,,CHE,3480,DES MONTARMOTS,25000,BESANCON,25,56,,OY,141,,140,,,,,,,,,,1,2,Appartement,,33,2,,,
1,19/02/2024,Vente,"12000,00",9,C,RUE,3650,NICOLAS BRUAND,25000,BESANCON,25,56,,BH,356,,24,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,20/02/2024,Vente,"137000,00",,,RUE,410,DE LA BERGERE,25000,BESANCON,25,56,,DY,185,,,,,,,,,,,,0,,,,,,P,,700
1,20/02/2024,Vente,"137000,00",16,,RUE,410,DE LA BERGERE,25000,BESANCON,25,56,,DY,301,,,,,,,,,,,,0,,,,,,BT,,405
1,4/3/24,Vente,"118000,00",93,,GR,2440,GRANDE RUE,25000,BESANCON,25,56,,AC,109,,41,"35,11",,,,,,,,,1,2,Appartement,,23,1,,,
1,4/3/24,Vente,"118000,00",93,,GR,2440,GRANDE RUE,25000,BESANCON,25,56,,AC,109,,40,,,,,,,,,,1,2,Appartement,,15,1,,,
1,12/3/24,Vente en l'état futur d'achèvement,"21000,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2116,,,,,,,,,,1,,,,,,,,
1,12/3/24,Vente en l'état futur d'achèvement,"21000,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2006,,,,,,,,,,1,,,,,,,,
1,12/3/24,Vente en l'état futur d'achèvement,"6000,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2013,,,,,,,,,,1,,,,,,,,
1,4/3/24,Vente,"98120,00",2,,RUE,4370,DU REFUGE,25000,BESANCON,25,56,,BN,275,,10,,58,"45,73",,,,,,,2,2,Appartement,,47,2,,,
1,4/3/24,Vente,"98120,00",2,,RUE,4370,DU REFUGE,25000,BESANCON,25,56,,BN,275,,10,,58,"45,73",,,,,,,2,3,Dépendance,,0,0,,,
1,15/03/2024,Vente en l'état futur d'achèvement,"6000,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2004,,,,,,,,,,1,,,,,,,,
1,4/3/24,Vente,"290000,00",41,A,CHE,5030,DE VALENTIN,25000,BESANCON,25,56,,OR,113,,,,,,,,,,,,0,1,Maison,,88,5,S,,800
1,4/3/24,Vente,"290000,00",41,A,CHE,5030,DE VALENTIN,25000,BESANCON,25,56,,OR,113,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,800
1,4/3/24,Vente,"290000,00",,,,B292,LE VERGER SAPIN,25000,BESANCON,25,56,,OR,114,,,,,,,,,,,,0,,,,,,J,POTAG,1305
1,12/3/24,Vente en l'état futur d'achèvement,"12500,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2061,,,,,,,,,,1,,,,,,,,
1,11/3/24,Vente,"105000,00",14,,RUE,2740,ISENBART,25000,BESANCON,25,56,,CW,2,,189,"38,97",,,,,,,,,1,3,Dépendance,,0,0,,,
1,11/3/24,Vente,"105000,00",14,,RUE,2740,ISENBART,25000,BESANCON,25,56,,CW,2,,189,"38,97",,,,,,,,,1,2,Appartement,,182,7,,,
1,5/3/24,Vente,"99000,00",16,,AV,5020,DE LA VAITE,25000,BESANCON,25,56,,CL,559,,,,,,,,,,,,0,,,,,,S,,463
1,12/3/24,Vente,"65000,00",4,,RUE,1532,AUGUSTE DELAUNE,25000,BESANCON,25,56,,HX,329,,17,,37,"29,25",,,,,,,2,3,Dépendance,,0,0,,,
1,12/3/24,Vente,"65000,00",4,,RUE,1532,AUGUSTE DELAUNE,25000,BESANCON,25,56,,HX,329,,80,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,12/3/24,Vente,"65000,00",4,,RUE,1532,AUGUSTE DELAUNE,25000,BESANCON,25,56,,HX,329,,17,,37,"29,25",,,,,,,2,2,Appartement,,29,1,,,
1,12/3/24,Vente,"122000,00",56,,AV,3530,DE MONTRAPON,25000,BESANCON,25,56,,HR,104,,103,"59,22",104,,,,,,,,2,2,Appartement,,57,3,,,
1,12/3/24,Vente,"122000,00",56,,AV,3530,DE MONTRAPON,25000,BESANCON,25,56,,HR,104,,103,"59,22",104,,,,,,,,2,3,Dépendance,,0,0,,,
1,26/02/2024,Vente,"136400,00",5,,RUE,2130,FRANCIS CLERC,25000,BESANCON,25,56,,BI,115,,49,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,26/02/2024,Vente,"136400,00",3,B,RUE,2130,FRANCIS CLERC,25000,BESANCON,25,56,,BI,115,,16,"85,77",17,,,,,,,,2,2,Appartement,,86,4,,,
1,26/02/2024,Vente,"136400,00",3,B,RUE,2130,FRANCIS CLERC,25000,BESANCON,25,56,,BI,115,,16,"85,77",17,,,,,,,,2,3,Dépendance,,0,0,,,
1,20/03/2024,Vente,"124750,00",5,,RUE,490,DU BOUGNEY,25000,BESANCON,25,56,,HY,312,,106,"45,89",33,,,,,,,,2,3,Dépendance,,0,0,,,
1,20/03/2024,Vente,"124750,00",5,,RUE,490,DU BOUGNEY,25000,BESANCON,25,56,,HY,312,,106,"45,89",33,,,,,,,,2,2,Appartement,,46,2,,,
1,15/03/2024,Vente,"202950,00",26,,RUE,320,DE LA BASILIQUE,25000,BESANCON,25,56,,EW,105,,22,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,15/03/2024,Vente,"202950,00",26,,RUE,320,DE LA BASILIQUE,25000,BESANCON,25,56,,EW,105,,23,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,15/03/2024,Vente,"202950,00",26,,RUE,320,DE LA BASILIQUE,25000,BESANCON,25,56,,EW,105,,21,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,15/03/2024,Vente,"202950,00",26,,RUE,320,DE LA BASILIQUE,25000,BESANCON,25,56,,EW,105,,1,,11,,2,"97,12",,,,,3,2,Appartement,,94,3,,,
1,27/02/2024,Vente,"505760,00",50,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,201,,131,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,27/02/2024,Vente,"505760,00",50,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,201,,19,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,30,0,,,
1,27/02/2024,Vente,"505760,00",50,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,201,,129,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,27/02/2024,Vente,"505760,00",50,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,201,,130,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,27/02/2024,Vente,"505760,00",50,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,201,,128,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,27/02/2024,Vente,"505760,00",41,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,424,,,,,,,,,,,,0,2,Appartement,,35,2,S,,346
1,27/02/2024,Vente,"505760,00",41,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,424,,,,,,,,,,,,0,2,Appartement,,56,1,S,,346
1,27/02/2024,Vente,"505760,00",41,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,424,,,,,,,,,,,,0,2,Appartement,,42,2,S,,346
1,27/02/2024,Vente,"505760,00",41,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,424,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,95,0,S,,346
1,27/02/2024,Vente,"505760,00",41,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,424,,,,,,,,,,,,0,2,Appartement,,51,2,S,,346
1,27/02/2024,Vente,"505760,00",39,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,425,,,,,,,,,,,,0,,,,,,S,,118
1,23/02/2024,Vente,"75950,00",18,,RUE,2123,DE FRANCHE COMTE,25000,BESANCON,25,56,,EO,28,,20,"87,28",58,,,,,,,,2,2,Appartement,,90,5,,,
1,23/02/2024,Vente,"75950,00",18,,RUE,2123,DE FRANCHE COMTE,25000,BESANCON,25,56,,EO,28,,20,"87,28",58,,,,,,,,2,3,Dépendance,,0,0,,,
1,28/02/2024,Vente,"138000,00",2,,RUE,3505,MARIA MONTESSORI,25000,BESANCON,25,56,,LZ,35,,146,"45,24",,,,,,,,,1,2,Appartement,,45,2,,,
1,29/02/2024,Vente,"130000,00",21,,AV,3530,DE MONTRAPON,25000,BESANCON,25,56,,HX,115,,25,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,29/02/2024,Vente,"130000,00",21,,AV,3530,DE MONTRAPON,25000,BESANCON,25,56,,HX,115,,18,"74,95",,,,,,,,,1,2,Appartement,,73,4,,,
1,29/02/2024,Vente,"130000,00",21,,AV,3530,DE MONTRAPON,25000,BESANCON,25,56,,HX,115,,4,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,29/02/2024,Vente,"130000,00",21,,AV,3530,DE MONTRAPON,25000,BESANCON,25,56,,HX,115,,12,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,29/02/2024,Vente,"106450,00",3,,RUE,4870,THIEBAUD,25000,BESANCON,25,56,,BI,3,,225,"60,46",226,,227,,,,,,3,3,Dépendance,,0,0,,,
1,29/02/2024,Vente,"106450,00",3,,RUE,4870,THIEBAUD,25000,BESANCON,25,56,,BI,3,,225,"60,46",226,,227,,,,,,3,2,Appartement,,60,4,,,
1,29/02/2024,Vente,"106450,00",3,,RUE,4870,THIEBAUD,25000,BESANCON,25,56,,BI,3,,225,"60,46",226,,227,,,,,,3,3,Dépendance,,0,0,,,
1,29/02/2024,Vente,"69150,00",41,B,RUE,4370,DU REFUGE,25000,BESANCON,25,56,,BN,55,,55,"26,52",56,,,,,,,,2,3,Dépendance,,0,0,,,
1,29/02/2024,Vente,"69150,00",41,B,RUE,4370,DU REFUGE,25000,BESANCON,25,56,,BN,55,,55,"26,52",56,,,,,,,,2,2,Appartement,,25,1,,,
1,1/3/24,Vente,"174415,00",7,,RUE,1258,CLAUDE MONET,25000,BESANCON,25,56,,EL,119,,41,"121,45",,,,,,,,,1,1,Maison,,106,5,,,
1,29/02/2024,Vente,"64700,00",7,,RUE,560,DES BROSSES,25000,BESANCON,25,56,,HW,38,,56,,64,"22,28",,,,,,,2,2,Appartement,,22,1,,,
1,29/02/2024,Vente,"64700,00",7,,RUE,560,DES BROSSES,25000,BESANCON,25,56,,HW,38,,56,,64,"22,28",,,,,,,2,3,Dépendance,,0,0,,,
1,1/3/24,Vente,"158050,00",5,,RUE,3200,LUC BRETON,25000,BESANCON,25,56,,AD,81,,25,"69,20",26,,4,,,,,,3,2,Appartement,,74,2,,,
1,1/3/24,Vente,"158050,00",5,,RUE,3200,LUC BRETON,25000,BESANCON,25,56,,AD,81,,25,"69,20",26,,4,,,,,,3,3,Dépendance,,0,0,,,
1,1/3/24,Vente,"231000,00",28,,RUE,2630,HENRI ET MAURICE BAIGUE,25000,BESANCON,25,56,,BN,212,,32,,57,"92,40",,,,,,,2,3,Dépendance,,0,0,,,
1,1/3/24,Vente,"231000,00",28,,RUE,2630,HENRI ET MAURICE BAIGUE,25000,BESANCON,25,56,,BN,212,,32,,57,"92,40",,,,,,,2,3,Dépendance,,0,0,,,
1,1/3/24,Vente,"231000,00",28,,RUE,2630,HENRI ET MAURICE BAIGUE,25000,BESANCON,25,56,,BN,212,,26,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,1/3/24,Vente,"231000,00",28,,RUE,2630,HENRI ET MAURICE BAIGUE,25000,BESANCON,25,56,,BN,212,,32,,57,"92,40",,,,,,,2,2,Appartement,,92,5,,,
1,4/3/24,Vente,"74000,00",5,,RUE,3215,DE LUXEMBOURG,25000,BESANCON,25,56,,LR,17,,122,,53,"78,64",,,,,,,2,2,Appartement,,80,4,,,
1,4/3/24,Vente,"74000,00",5,,RUE,3215,DE LUXEMBOURG,25000,BESANCON,25,56,,LR,17,,122,,53,"78,64",,,,,,,2,3,Dépendance,,0,0,,,
1,12/3/24,Vente,"73000,00",15,,RUE,4430,DE LA REPUBLIQUE,25000,BESANCON,25,56,,AD,159,,240,,30,,31,,,,,,3,2,Appartement,,54,2,,,
1,12/3/24,Vente,"73000,00",15,,RUE,4430,DE LA REPUBLIQUE,25000,BESANCON,25,56,,AD,159,,176,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,28/02/2024,Vente,"69500,00",20,,RUE,4790,STEPHANE MALLARME,25000,BESANCON,25,56,,HO,76,,27,"66,86",47,,7,,,,,,3,2,Appartement,,66,4,,,
1,28/02/2024,Vente,"69500,00",20,,RUE,4790,STEPHANE MALLARME,25000,BESANCON,25,56,,HO,76,,504,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,28/02/2024,Vente,"69500,00",20,,RUE,4790,STEPHANE MALLARME,25000,BESANCON,25,56,,HO,76,,27,"66,86",47,,7,,,,,,3,3,Dépendance,,0,0,,,
1,28/02/2024,Vente,"69500,00",20,,RUE,4790,STEPHANE MALLARME,25000,BESANCON,25,56,,HO,76,,27,"66,86",47,,7,,,,,,3,3,Dépendance,,0,0,,,
1,26/02/2024,Vente,"200000,00",16,,RUE,4393,RENE CHAR,25000,BESANCON,25,56,,LV,423,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,1200,0,S,,5261
1,12/3/24,Vente,"175750,00",9,,RUE,165,ANDREY,25000,BESANCON,25,56,,BK,39,,13,"94,84",58,,,,,,,,2,2,Appartement,,87,4,,,
1,12/3/24,Vente,"175750,00",9,,RUE,165,ANDREY,25000,BESANCON,25,56,,BK,39,,13,"94,84",58,,,,,,,,2,3,Dépendance,,0,0,,,
1,6/3/24,Vente,"276700,00",7,,RUE,2849,JEAN SIMON BERTHELEMY,25000,BESANCON,25,56,,NV,200,,,,,,,,,,,,0,1,Maison,,98,5,S,,395
1,5/3/24,Vente,"95500,00",2,B,RUE,3460,MIDOL,25000,BESANCON,25,56,,HW,474,,165,,25,"56,66",95,,,,,,3,2,Appartement,,56,3,,,
1,5/3/24,Vente,"95500,00",2,B,RUE,3460,MIDOL,25000,BESANCON,25,56,,HW,474,,165,,25,"56,66",95,,,,,,3,3,Dépendance,,0,0,,,
1,5/3/24,Vente,"95500,00",2,B,RUE,3460,MIDOL,25000,BESANCON,25,56,,HW,474,,165,,25,"56,66",95,,,,,,3,3,Dépendance,,0,0,,,
1,5/3/24,Vente,"95500,00",2,B,RUE,3460,MIDOL,25000,BESANCON,25,56,,HW,474,,165,,25,"56,66",95,,,,,,3,3,Dépendance,,0,0,,,
1,7/3/24,Vente,"1,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,14,1,,,,,,,,,,,0,,,,,,,,
1,7/3/24,Vente,"1,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,14,2,,,,,,,,,,,0,,,,,,,,
1,7/3/24,Vente,"1,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,17,,,,,,,,,,,,0,,,,,,S,,389
1,18/03/2024,Vente,"136650,00",8,,RUE,4600,DU ROUSSILLON,25000,BESANCON,25,56,,DX,5,,79,,80,,,,,,,,2,3,Dépendance,,0,0,,,
1,18/03/2024,Vente,"136650,00",8,,RUE,4600,DU ROUSSILLON,25000,BESANCON,25,56,,DX,5,,79,,80,,,,,,,,2,2,Appartement,,60,3,,,
1,7/3/24,Vente,"14000000,00",5,,PL,4660,SAINT JACQUES,25000,BESANCON,25,56,,AS,40,,2,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,38,0,,,
1,7/3/24,Vente,"14000000,00",2,,PL,4660,SAINT JACQUES,25000,BESANCON,25,56,,AS,40,,3,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,26,0,,,
1,7/3/24,Vente,"14000000,00",5,,PL,4660,SAINT JACQUES,25000,BESANCON,25,56,,AS,40,,2,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,2176,0,,,
1,7/3/24,Vente,"14000000,00",,,RUE,3740,DE L ORME DE CHAMARS,25000,BESANCON,25,56,,AS,42,,,,,,,,,,,,0,,,,,,S,,48
1,7/3/24,Vente,"14000000,00",7,,PL,4660,SAINT JACQUES,25000,BESANCON,25,56,,AS,75,,,,,,,,,,,,0,,,,,,S,,396
1,7/3/24,Vente,"14000000,00",7,,PL,4660,SAINT JACQUES,25000,BESANCON,25,56,,AS,76,,,,,,,,,,,,0,,,,,,S,,367
1,7/3/24,Vente,"14000000,00",5,,RUE,3740,DE L ORME DE CHAMARS,25000,BESANCON,25,56,,AS,77,,,,,,,,,,,,0,,,,,,S,,924
1,7/3/24,Vente,"14000000,00",5,,RUE,3740,DE L ORME DE CHAMARS,25000,BESANCON,25,56,,AS,78,,,,,,,,,,,,0,,,,,,S,,6410
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,9,,,,,,,,,,,,0,,,,,,S,,8126
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,13,,,,,,,,,,,,0,,,,,,AG,,1466
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,14,10,,,,,,,,,,,0,,,,,,,,
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,14,11,,,,,,,,,,,0,,,,,,,,
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,14,3,,,,,,,,,,,0,,,,,,,,
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,14,4,,,,,,,,,,,0,,,,,,,,
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,14,5,,,,,,,,,,,0,,,,,,,,
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,14,6,,,,,,,,,,,0,,,,,,,,
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,14,7,,,,,,,,,,,0,,,,,,,,
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,14,8,,,,,,,,,,,0,,,,,,,,
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,14,9,,,,,,,,,,,0,,,,,,,,
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,15,,,,,,,,,,,,0,,,,,,S,,4153
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,16,,,,,,,,,,,,0,,,,,,S,,840
1,7/3/24,Vente,"14000000,00",6,,AV,2709,DU HUIT MAI 1945,25000,BESANCON,25,56,,AV,18,,,,,,,,,,,,0,,,,,,S,,8615
